id,date,Unnamed: 0,year,month,day,cycle,trend
1069,2015-12-25,1069,2015,12,25,402.46,401.23
1070,2015-12-26,1070,2015,12,26,402.48,401.24
1071,2015-12-27,1071,2015,12,27,402.5,401.25
1072,2015-12-28,1072,2015,12,28,402.52,401.26
1073,2015-12-29,1073,2015,12,29,402.54,401.27
1074,2015-12-30,1074,2015,12,30,402.56,401.28
1075,2015-12-31,1075,2015,12,31,402.58,401.29
1076,2016-01-01,1076,2016,1,1,402.59,401.3
1077,2016-01-02,1077,2016,1,2,402.61,401.31
1078,2016-01-03,1078,2016,1,3,402.62,401.32
1079,2016-01-04,1079,2016,1,4,402.64,401.33
1080,2016-01-05,1080,2016,1,5,402.65,401.34
1081,2016-01-06,1081,2016,1,6,402.67,401.35
1082,2016-01-07,1082,2016,1,7,402.68,401.36
1083,2016-01-08,1083,2016,1,8,402.69,401.37
1084,2016-01-09,1084,2016,1,9,402.7,401.38
1085,2016-01-10,1085,2016,1,10,402.71,401.39
1086,2016-01-11,1086,2016,1,11,402.72,401.4
1087,2016-01-12,1087,2016,1,12,402.73,401.41
1088,2016-01-13,1088,2016,1,13,402.74,401.42
1089,2016-01-14,1089,2016,1,14,402.75,401.43
1090,2016-01-15,1090,2016,1,15,402.76,401.44
1091,2016-01-16,1091,2016,1,16,402.77,401.45
1092,2016-01-17,1092,2016,1,17,402.78,401.46
1093,2016-01-18,1093,2016,1,18,402.79,401.47
1094,2016-01-19,1094,2016,1,19,402.8,401.48
1095,2016-01-20,1095,2016,1,20,402.8,401.49
1096,2016-01-21,1096,2016,1,21,402.81,401.5
1097,2016-01-22,1097,2016,1,22,402.82,401.51
1098,2016-01-23,1098,2016,1,23,402.83,401.52
1099,2016-01-24,1099,2016,1,24,402.84,401.53
1100,2016-01-25,1100,2016,1,25,402.84,401.54
1101,2016-01-26,1101,2016,1,26,402.85,401.55
1102,2016-01-27,1102,2016,1,27,402.86,401.56
1103,2016-01-28,1103,2016,1,28,402.87,401.57
1104,2016-01-29,1104,2016,1,29,402.87,401.58
1105,2016-01-30,1105,2016,1,30,402.88,401.59
1106,2016-01-31,1106,2016,1,31,402.89,401.6
1107,2016-02-01,1107,2016,2,1,402.9,401.61
1108,2016-02-02,1108,2016,2,2,402.91,401.62
1109,2016-02-03,1109,2016,2,3,402.92,401.63
1110,2016-02-04,1110,2016,2,4,402.93,401.64
1111,2016-02-05,1111,2016,2,5,402.94,401.65
1112,2016-02-06,1112,2016,2,6,402.95,401.66
1113,2016-02-07,1113,2016,2,7,402.96,401.67
1114,2016-02-08,1114,2016,2,8,402.97,401.67
1115,2016-02-09,1115,2016,2,9,402.98,401.68
1116,2016-02-10,1116,2016,2,10,402.99,401.69
1117,2016-02-11,1117,2016,2,11,403.01,401.7
1118,2016-02-12,1118,2016,2,12,403.02,401.71
1119,2016-02-13,1119,2016,2,13,403.03,401.72
1120,2016-02-14,1120,2016,2,14,403.05,401.73
1121,2016-02-15,1121,2016,2,15,403.06,401.74
1122,2016-02-16,1122,2016,2,16,403.08,401.75
1123,2016-02-17,1123,2016,2,17,403.09,401.76
1124,2016-02-18,1124,2016,2,18,403.11,401.77
1125,2016-02-19,1125,2016,2,19,403.13,401.78
1126,2016-02-20,1126,2016,2,20,403.15,401.79
1127,2016-02-21,1127,2016,2,21,403.16,401.8
1128,2016-02-22,1128,2016,2,22,403.18,401.81
1129,2016-02-23,1129,2016,2,23,403.2,401.82
1130,2016-02-24,1130,2016,2,24,403.22,401.83
1131,2016-02-25,1131,2016,2,25,403.24,401.84
1132,2016-02-26,1132,2016,2,26,403.27,401.85
1133,2016-02-27,1133,2016,2,27,403.29,401.86
1134,2016-02-28,1134,2016,2,28,403.31,401.87
1135,2016-02-29,1135,2016,2,29,403.34,401.88
1136,2016-03-01,1136,2016,3,1,403.36,401.89
1137,2016-03-02,1137,2016,3,2,403.38,401.9
1138,2016-03-03,1138,2016,3,3,403.41,401.91
1139,2016-03-04,1139,2016,3,4,403.44,401.92
1140,2016-03-05,1140,2016,3,5,403.46,401.93
1141,2016-03-06,1141,2016,3,6,403.49,401.94
1142,2016-03-07,1142,2016,3,7,403.52,401.95
1143,2016-03-08,1143,2016,3,8,403.54,401.96
1144,2016-03-09,1144,2016,3,9,403.57,401.97
1145,2016-03-10,1145,2016,3,10,403.6,401.98
1146,2016-03-11,1146,2016,3,11,403.63,401.99
1147,2016-03-12,1147,2016,3,12,403.66,402.0
1148,2016-03-13,1148,2016,3,13,403.69,402.01
1149,2016-03-14,1149,2016,3,14,403.72,402.02
1150,2016-03-15,1150,2016,3,15,403.75,402.03
1151,2016-03-16,1151,2016,3,16,403.78,402.04
1152,2016-03-17,1152,2016,3,17,403.81,402.05
1153,2016-03-18,1153,2016,3,18,403.84,402.06
1154,2016-03-19,1154,2016,3,19,403.88,402.07
1155,2016-03-20,1155,2016,3,20,403.91,402.08
1156,2016-03-21,1156,2016,3,21,403.94,402.09
1157,2016-03-22,1157,2016,3,22,403.97,402.1
1158,2016-03-23,1158,2016,3,23,404.0,402.11
1159,2016-03-24,1159,2016,3,24,404.03,402.12
1160,2016-03-25,1160,2016,3,25,404.07,402.13
1161,2016-03-26,1161,2016,3,26,404.1,402.14
1162,2016-03-27,1162,2016,3,27,404.13,402.15
1163,2016-03-28,1163,2016,3,28,404.16,402.16
1164,2016-03-29,1164,2016,3,29,404.19,402.17
1165,2016-03-30,1165,2016,3,30,404.22,402.18
1166,2016-03-31,1166,2016,3,31,404.25,402.19
1167,2016-04-01,1167,2016,4,1,404.28,402.2
1168,2016-04-02,1168,2016,4,2,404.31,402.21
1169,2016-04-03,1169,2016,4,3,404.34,402.22
1170,2016-04-04,1170,2016,4,4,404.37,402.23
1171,2016-04-05,1171,2016,4,5,404.4,402.24
1172,2016-04-06,1172,2016,4,6,404.43,402.25
1173,2016-04-07,1173,2016,4,7,404.46,402.26
1174,2016-04-08,1174,2016,4,8,404.49,402.27
1175,2016-04-09,1175,2016,4,9,404.52,402.28
1176,2016-04-10,1176,2016,4,10,404.54,402.29
1177,2016-04-11,1177,2016,4,11,404.57,402.3
1178,2016-04-12,1178,2016,4,12,404.6,402.31
1179,2016-04-13,1179,2016,4,13,404.62,402.32
1180,2016-04-14,1180,2016,4,14,404.65,402.33
1181,2016-04-15,1181,2016,4,15,404.67,402.34
1182,2016-04-16,1182,2016,4,16,404.69,402.35
1183,2016-04-17,1183,2016,4,17,404.72,402.36
1184,2016-04-18,1184,2016,4,18,404.74,402.37
1185,2016-04-19,1185,2016,4,19,404.76,402.38
1186,2016-04-20,1186,2016,4,20,404.78,402.39
1187,2016-04-21,1187,2016,4,21,404.8,402.4
1188,2016-04-22,1188,2016,4,22,404.82,402.41
1189,2016-04-23,1189,2016,4,23,404.84,402.42
1190,2016-04-24,1190,2016,4,24,404.86,402.43
1191,2016-04-25,1191,2016,4,25,404.87,402.44
1192,2016-04-26,1192,2016,4,26,404.89,402.45
1193,2016-04-27,1193,2016,4,27,404.91,402.46
1194,2016-04-28,1194,2016,4,28,404.92,402.47
1195,2016-04-29,1195,2016,4,29,404.93,402.48
1196,2016-04-30,1196,2016,4,30,404.95,402.49
1197,2016-05-01,1197,2016,5,1,404.96,402.5
1198,2016-05-02,1198,2016,5,2,404.97,402.51
1199,2016-05-03,1199,2016,5,3,404.98,402.52
1200,2016-05-04,1200,2016,5,4,404.98,402.53
1201,2016-05-05,1201,2016,5,5,404.99,402.54
1202,2016-05-06,1202,2016,5,6,405.0,402.55
1203,2016-05-07,1203,2016,5,7,405.0,402.56
1204,2016-05-08,1204,2016,5,8,405.0,402.57
1205,2016-05-09,1205,2016,5,9,405.01,402.58
1206,2016-05-10,1206,2016,5,10,405.01,402.59
1207,2016-05-11,1207,2016,5,11,405.01,402.59
1208,2016-05-12,1208,2016,5,12,405.0,402.6
1209,2016-05-13,1209,2016,5,13,405.0,402.61
1210,2016-05-14,1210,2016,5,14,404.99,402.62
1211,2016-05-15,1211,2016,5,15,404.99,402.63
1212,2016-05-16,1212,2016,5,16,404.98,402.64
1213,2016-05-17,1213,2016,5,17,404.97,402.65
1214,2016-05-18,1214,2016,5,18,404.96,402.66
1215,2016-05-19,1215,2016,5,19,404.94,402.67
1216,2016-05-20,1216,2016,5,20,404.93,402.68
1217,2016-05-21,1217,2016,5,21,404.91,402.69
1218,2016-05-22,1218,2016,5,22,404.89,402.7
1219,2016-05-23,1219,2016,5,23,404.87,402.71
1220,2016-05-24,1220,2016,5,24,404.85,402.72
1221,2016-05-25,1221,2016,5,25,404.83,402.73
1222,2016-05-26,1222,2016,5,26,404.8,402.74
1223,2016-05-27,1223,2016,5,27,404.77,402.75
1224,2016-05-28,1224,2016,5,28,404.74,402.76
1225,2016-05-29,1225,2016,5,29,404.71,402.77
1226,2016-05-30,1226,2016,5,30,404.68,402.78
1227,2016-05-31,1227,2016,5,31,404.64,402.79
1228,2016-06-01,1228,2016,6,1,404.61,402.8
1229,2016-06-02,1229,2016,6,2,404.57,402.81
1230,2016-06-03,1230,2016,6,3,404.53,402.82
1231,2016-06-04,1231,2016,6,4,404.48,402.83
1232,2016-06-05,1232,2016,6,5,404.44,402.83
1233,2016-06-06,1233,2016,6,6,404.39,402.84
1234,2016-06-07,1234,2016,6,7,404.34,402.85
1235,2016-06-08,1235,2016,6,8,404.29,402.86
1236,2016-06-09,1236,2016,6,9,404.24,402.87
1237,2016-06-10,1237,2016,6,10,404.19,402.88
1238,2016-06-11,1238,2016,6,11,404.13,402.89
1239,2016-06-12,1239,2016,6,12,404.07,402.9
1240,2016-06-13,1240,2016,6,13,404.02,402.91
1241,2016-06-14,1241,2016,6,14,403.95,402.92
1242,2016-06-15,1242,2016,6,15,403.89,402.93
1243,2016-06-16,1243,2016,6,16,403.83,402.94
1244,2016-06-17,1244,2016,6,17,403.76,402.95
1245,2016-06-18,1245,2016,6,18,403.7,402.96
1246,2016-06-19,1246,2016,6,19,403.63,402.97
1247,2016-06-20,1247,2016,6,20,403.56,402.98
1248,2016-06-21,1248,2016,6,21,403.49,402.98
1249,2016-06-22,1249,2016,6,22,403.42,402.99
1250,2016-06-23,1250,2016,6,23,403.34,403.0
1251,2016-06-24,1251,2016,6,24,403.27,403.01
1252,2016-06-25,1252,2016,6,25,403.19,403.02
1253,2016-06-26,1253,2016,6,26,403.12,403.03
1254,2016-06-27,1254,2016,6,27,403.04,403.04
1255,2016-06-28,1255,2016,6,28,402.96,403.05
1256,2016-06-29,1256,2016,6,29,402.88,403.06
1257,2016-06-30,1257,2016,6,30,402.8,403.07
1258,2016-07-01,1258,2016,7,1,402.72,403.08
1259,2016-07-02,1259,2016,7,2,402.64,403.09
1260,2016-07-03,1260,2016,7,3,402.56,403.1
1261,2016-07-04,1261,2016,7,4,402.48,403.1
1262,2016-07-05,1262,2016,7,5,402.4,403.11
1263,2016-07-06,1263,2016,7,6,402.31,403.12
1264,2016-07-07,1264,2016,7,7,402.23,403.13
1265,2016-07-08,1265,2016,7,8,402.15,403.14
1266,2016-07-09,1266,2016,7,9,402.07,403.15
1267,2016-07-10,1267,2016,7,10,401.99,403.16
1268,2016-07-11,1268,2016,7,11,401.91,403.17
1269,2016-07-12,1269,2016,7,12,401.82,403.18
1270,2016-07-13,1270,2016,7,13,401.74,403.19
1271,2016-07-14,1271,2016,7,14,401.66,403.2
1272,2016-07-15,1272,2016,7,15,401.58,403.2
1273,2016-07-16,1273,2016,7,16,401.5,403.21
1274,2016-07-17,1274,2016,7,17,401.43,403.22
1275,2016-07-18,1275,2016,7,18,401.35,403.23
1276,2016-07-19,1276,2016,7,19,401.27,403.24
1277,2016-07-20,1277,2016,7,20,401.2,403.25
1278,2016-07-21,1278,2016,7,21,401.12,403.26
1279,2016-07-22,1279,2016,7,22,401.05,403.27
1280,2016-07-23,1280,2016,7,23,400.98,403.28
1281,2016-07-24,1281,2016,7,24,400.91,403.28
1282,2016-07-25,1282,2016,7,25,400.84,403.29
1283,2016-07-26,1283,2016,7,26,400.77,403.3
1284,2016-07-27,1284,2016,7,27,400.7,403.31
1285,2016-07-28,1285,2016,7,28,400.64,403.32
1286,2016-07-29,1286,2016,7,29,400.57,403.33
1287,2016-07-30,1287,2016,7,30,400.51,403.34
1288,2016-07-31,1288,2016,7,31,400.45,403.35
1289,2016-08-01,1289,2016,8,1,400.39,403.35
1290,2016-08-02,1290,2016,8,2,400.34,403.36
1291,2016-08-03,1291,2016,8,3,400.29,403.37
1292,2016-08-04,1292,2016,8,4,400.23,403.38
1293,2016-08-05,1293,2016,8,5,400.18,403.39
1294,2016-08-06,1294,2016,8,6,400.14,403.4
1295,2016-08-07,1295,2016,8,7,400.09,403.41
1296,2016-08-08,1296,2016,8,8,400.05,403.42
1297,2016-08-09,1297,2016,8,9,400.01,403.42
1298,2016-08-10,1298,2016,8,10,399.97,403.43
1299,2016-08-11,1299,2016,8,11,399.94,403.44
1300,2016-08-12,1300,2016,8,12,399.91,403.45
1301,2016-08-13,1301,2016,8,13,399.88,403.46
1302,2016-08-14,1302,2016,8,14,399.85,403.47
1303,2016-08-15,1303,2016,8,15,399.82,403.48
1304,2016-08-16,1304,2016,8,16,399.8,403.48
1305,2016-08-17,1305,2016,8,17,399.78,403.49
1306,2016-08-18,1306,2016,8,18,399.77,403.5
1307,2016-08-19,1307,2016,8,19,399.75,403.51
1308,2016-08-20,1308,2016,8,20,399.74,403.52
1309,2016-08-21,1309,2016,8,21,399.74,403.53
1310,2016-08-22,1310,2016,8,22,399.73,403.53
1311,2016-08-23,1311,2016,8,23,399.73,403.54
1312,2016-08-24,1312,2016,8,24,399.73,403.55
1313,2016-08-25,1313,2016,8,25,399.73,403.56
1314,2016-08-26,1314,2016,8,26,399.74,403.57
1315,2016-08-27,1315,2016,8,27,399.75,403.58
1316,2016-08-28,1316,2016,8,28,399.76,403.58
1317,2016-08-29,1317,2016,8,29,399.78,403.59
1318,2016-08-30,1318,2016,8,30,399.8,403.6
1319,2016-08-31,1319,2016,8,31,399.82,403.61
1320,2016-09-01,1320,2016,9,1,399.84,403.62
1321,2016-09-02,1321,2016,9,2,399.87,403.63
1322,2016-09-03,1322,2016,9,3,399.9,403.63
1323,2016-09-04,1323,2016,9,4,399.93,403.64
1324,2016-09-05,1324,2016,9,5,399.96,403.65
1325,2016-09-06,1325,2016,9,6,400.0,403.66
1326,2016-09-07,1326,2016,9,7,400.04,403.67
1327,2016-09-08,1327,2016,9,8,400.08,403.68
1328,2016-09-09,1328,2016,9,9,400.12,403.68
1329,2016-09-10,1329,2016,9,10,400.17,403.69
1330,2016-09-11,1330,2016,9,11,400.21,403.7
1331,2016-09-12,1331,2016,9,12,400.26,403.71
1332,2016-09-13,1332,2016,9,13,400.31,403.72
1333,2016-09-14,1333,2016,9,14,400.37,403.72
1334,2016-09-15,1334,2016,9,15,400.42,403.73
1335,2016-09-16,1335,2016,9,16,400.48,403.74
1336,2016-09-17,1336,2016,9,17,400.54,403.75
1337,2016-09-18,1337,2016,9,18,400.6,403.76
1338,2016-09-19,1338,2016,9,19,400.66,403.76
1339,2016-09-20,1339,2016,9,20,400.72,403.77
1340,2016-09-21,1340,2016,9,21,400.78,403.78
1341,2016-09-22,1341,2016,9,22,400.85,403.79
1342,2016-09-23,1342,2016,9,23,400.91,403.8
1343,2016-09-24,1343,2016,9,24,400.98,403.8
1344,2016-09-25,1344,2016,9,25,401.04,403.81
1345,2016-09-26,1345,2016,9,26,401.11,403.82
1346,2016-09-27,1346,2016,9,27,401.18,403.83
1347,2016-09-28,1347,2016,9,28,401.25,403.83
1348,2016-09-29,1348,2016,9,29,401.31,403.84
1349,2016-09-30,1349,2016,9,30,401.38,403.85
1350,2016-10-01,1350,2016,10,1,401.45,403.86
1351,2016-10-02,1351,2016,10,2,401.52,403.87
1352,2016-10-03,1352,2016,10,3,401.59,403.87
1353,2016-10-04,1353,2016,10,4,401.65,403.88
1354,2016-10-05,1354,2016,10,5,401.72,403.89
1355,2016-10-06,1355,2016,10,6,401.79,403.9
1356,2016-10-07,1356,2016,10,7,401.86,403.9
1357,2016-10-08,1357,2016,10,8,401.92,403.91
1358,2016-10-09,1358,2016,10,9,401.99,403.92
1359,2016-10-10,1359,2016,10,10,402.05,403.93
1360,2016-10-11,1360,2016,10,11,402.12,403.93
1361,2016-10-12,1361,2016,10,12,402.18,403.94
1362,2016-10-13,1362,2016,10,13,402.24,403.95
1363,2016-10-14,1363,2016,10,14,402.3,403.96
1364,2016-10-15,1364,2016,10,15,402.37,403.96
1365,2016-10-16,1365,2016,10,16,402.43,403.97
1366,2016-10-17,1366,2016,10,17,402.48,403.98
1367,2016-10-18,1367,2016,10,18,402.54,403.99
1368,2016-10-19,1368,2016,10,19,402.6,403.99
1369,2016-10-20,1369,2016,10,20,402.66,404.0
1370,2016-10-21,1370,2016,10,21,402.71,404.01
1371,2016-10-22,1371,2016,10,22,402.76,404.02
1372,2016-10-23,1372,2016,10,23,402.82,404.02
1373,2016-10-24,1373,2016,10,24,402.87,404.03
1374,2016-10-25,1374,2016,10,25,402.92,404.04
1375,2016-10-26,1375,2016,10,26,402.97,404.05
1376,2016-10-27,1376,2016,10,27,403.02,404.05
1377,2016-10-28,1377,2016,10,28,403.07,404.06
1378,2016-10-29,1378,2016,10,29,403.12,404.07
1379,2016-10-30,1379,2016,10,30,403.16,404.07
1380,2016-10-31,1380,2016,10,31,403.21,404.08
1381,2016-11-01,1381,2016,11,1,403.25,404.09
1382,2016-11-02,1382,2016,11,2,403.3,404.1
1383,2016-11-03,1383,2016,11,3,403.34,404.1
1384,2016-11-04,1384,2016,11,4,403.38,404.11
1385,2016-11-05,1385,2016,11,5,403.43,404.12
1386,2016-11-06,1386,2016,11,6,403.47,404.12
1387,2016-11-07,1387,2016,11,7,403.51,404.13
1388,2016-11-08,1388,2016,11,8,403.55,404.14
1389,2016-11-09,1389,2016,11,9,403.59,404.15
1390,2016-11-10,1390,2016,11,10,403.63,404.15
1391,2016-11-11,1391,2016,11,11,403.67,404.16
1392,2016-11-12,1392,2016,11,12,403.71,404.17
1393,2016-11-13,1393,2016,11,13,403.75,404.17
1394,2016-11-14,1394,2016,11,14,403.78,404.18
1395,2016-11-15,1395,2016,11,15,403.82,404.19
1396,2016-11-16,1396,2016,11,16,403.86,404.19
1397,2016-11-17,1397,2016,11,17,403.9,404.2
1398,2016-11-18,1398,2016,11,18,403.93,404.21
1399,2016-11-19,1399,2016,11,19,403.97,404.22
1400,2016-11-20,1400,2016,11,20,404.01,404.22
1401,2016-11-21,1401,2016,11,21,404.05,404.23
1402,2016-11-22,1402,2016,11,22,404.08,404.24
1403,2016-11-23,1403,2016,11,23,404.12,404.24
1404,2016-11-24,1404,2016,11,24,404.16,404.25
1405,2016-11-25,1405,2016,11,25,404.2,404.26
1406,2016-11-26,1406,2016,11,26,404.23,404.26
1407,2016-11-27,1407,2016,11,27,404.27,404.27
1408,2016-11-28,1408,2016,11,28,404.31,404.28
1409,2016-11-29,1409,2016,11,29,404.34,404.28
1410,2016-11-30,1410,2016,11,30,404.38,404.29
1411,2016-12-01,1411,2016,12,1,404.42,404.3
1412,2016-12-02,1412,2016,12,2,404.46,404.3
1413,2016-12-03,1413,2016,12,3,404.5,404.31
1414,2016-12-04,1414,2016,12,4,404.53,404.32
1415,2016-12-05,1415,2016,12,5,404.57,404.32
1416,2016-12-06,1416,2016,12,6,404.61,404.33
1417,2016-12-07,1417,2016,12,7,404.65,404.34
1418,2016-12-08,1418,2016,12,8,404.69,404.34
1419,2016-12-09,1419,2016,12,9,404.72,404.35
1420,2016-12-10,1420,2016,12,10,404.76,404.36
1421,2016-12-11,1421,2016,12,11,404.8,404.36
1422,2016-12-12,1422,2016,12,12,404.84,404.37
1423,2016-12-13,1423,2016,12,13,404.88,404.38
1424,2016-12-14,1424,2016,12,14,404.91,404.38
1425,2016-12-15,1425,2016,12,15,404.95,404.39
1426,2016-12-16,1426,2016,12,16,404.99,404.4
1427,2016-12-17,1427,2016,12,17,405.03,404.4
1428,2016-12-18,1428,2016,12,18,405.06,404.41
1429,2016-12-19,1429,2016,12,19,405.1,404.42
1430,2016-12-20,1430,2016,12,20,405.14,404.42
1431,2016-12-21,1431,2016,12,21,405.18,404.43
1432,2016-12-22,1432,2016,12,22,405.21,404.43
1433,2016-12-23,1433,2016,12,23,405.25,404.44
1434,2016-12-24,1434,2016,12,24,405.29,404.45
1435,2016-12-25,1435,2016,12,25,405.32,404.45
1436,2016-12-26,1436,2016,12,26,405.36,404.46
1437,2016-12-27,1437,2016,12,27,405.4,404.47
1438,2016-12-28,1438,2016,12,28,405.43,404.47
1439,2016-12-29,1439,2016,12,29,405.47,404.48
1440,2016-12-30,1440,2016,12,30,405.5,404.49
1441,2016-12-31,1441,2016,12,31,405.54,404.49
1442,2017-01-01,1442,2017,1,1,405.57,404.5
1443,2017-01-02,1443,2017,1,2,405.61,404.5
1444,2017-01-03,1444,2017,1,3,405.64,404.51
1445,2017-01-04,1445,2017,1,4,405.67,404.52
1446,2017-01-05,1446,2017,1,5,405.71,404.52
1447,2017-01-06,1447,2017,1,6,405.74,404.53
1448,2017-01-07,1448,2017,1,7,405.77,404.53
1449,2017-01-08,1449,2017,1,8,405.8,404.54
1450,2017-01-09,1450,2017,1,9,405.84,404.55
1451,2017-01-10,1451,2017,1,10,405.87,404.55
1452,2017-01-11,1452,2017,1,11,405.9,404.56
1453,2017-01-12,1453,2017,1,12,405.93,404.57
1454,2017-01-13,1454,2017,1,13,405.96,404.57
1455,2017-01-14,1455,2017,1,14,405.99,404.58
1456,2017-01-15,1456,2017,1,15,406.01,404.58
1457,2017-01-16,1457,2017,1,16,406.04,404.59
1458,2017-01-17,1458,2017,1,17,406.07,404.6
1459,2017-01-18,1459,2017,1,18,406.1,404.6
1460,2017-01-19,1460,2017,1,19,406.12,404.61
1461,2017-01-20,1461,2017,1,20,406.15,404.61
1462,2017-01-21,1462,2017,1,21,406.18,404.62
1463,2017-01-22,1463,2017,1,22,406.2,404.63
1464,2017-01-23,1464,2017,1,23,406.23,404.63
1465,2017-01-24,1465,2017,1,24,406.25,404.64
1466,2017-01-25,1466,2017,1,25,406.27,404.64
1467,2017-01-26,1467,2017,1,26,406.3,404.65
1468,2017-01-27,1468,2017,1,27,406.32,404.66
1469,2017-01-28,1469,2017,1,28,406.34,404.66
1470,2017-01-29,1470,2017,1,29,406.36,404.67
1471,2017-01-30,1471,2017,1,30,406.38,404.67
1472,2017-01-31,1472,2017,1,31,406.4,404.68
1473,2017-02-01,1473,2017,2,1,406.42,404.69
1474,2017-02-02,1474,2017,2,2,406.44,404.69
1475,2017-02-03,1475,2017,2,3,406.46,404.7
1476,2017-02-04,1476,2017,2,4,406.48,404.7
1477,2017-02-05,1477,2017,2,5,406.49,404.71
1478,2017-02-06,1478,2017,2,6,406.51,404.71
1479,2017-02-07,1479,2017,2,7,406.52,404.72
1480,2017-02-08,1480,2017,2,8,406.54,404.73
1481,2017-02-09,1481,2017,2,9,406.55,404.73
1482,2017-02-10,1482,2017,2,10,406.57,404.74
1483,2017-02-11,1483,2017,2,11,406.58,404.74
1484,2017-02-12,1484,2017,2,12,406.59,404.75
1485,2017-02-13,1485,2017,2,13,406.61,404.75
1486,2017-02-14,1486,2017,2,14,406.62,404.76
1487,2017-02-15,1487,2017,2,15,406.63,404.77
1488,2017-02-16,1488,2017,2,16,406.64,404.77
1489,2017-02-17,1489,2017,2,17,406.65,404.78
1490,2017-02-18,1490,2017,2,18,406.66,404.78
1491,2017-02-19,1491,2017,2,19,406.67,404.79
1492,2017-02-20,1492,2017,2,20,406.68,404.79
1493,2017-02-21,1493,2017,2,21,406.68,404.8
1494,2017-02-22,1494,2017,2,22,406.69,404.81
1495,2017-02-23,1495,2017,2,23,406.7,404.81
1496,2017-02-24,1496,2017,2,24,406.7,404.82
1497,2017-02-25,1497,2017,2,25,406.71,404.82
1498,2017-02-26,1498,2017,2,26,406.72,404.83
1499,2017-02-27,1499,2017,2,27,406.72,404.83
1500,2017-02-28,1500,2017,2,28,406.73,404.84
1501,2017-03-01,1501,2017,3,1,406.73,404.84
1502,2017-03-02,1502,2017,3,2,406.73,404.85
1503,2017-03-03,1503,2017,3,3,406.74,404.86
1504,2017-03-04,1504,2017,3,4,406.74,404.86
1505,2017-03-05,1505,2017,3,5,406.75,404.87
1506,2017-03-06,1506,2017,3,6,406.75,404.87
1507,2017-03-07,1507,2017,3,7,406.75,404.88
1508,2017-03-08,1508,2017,3,8,406.75,404.88
1509,2017-03-09,1509,2017,3,9,406.76,404.89
1510,2017-03-10,1510,2017,3,10,406.76,404.89
1511,2017-03-11,1511,2017,3,11,406.76,404.9
1512,2017-03-12,1512,2017,3,12,406.77,404.91
1513,2017-03-13,1513,2017,3,13,406.77,404.91
1514,2017-03-14,1514,2017,3,14,406.77,404.92
1515,2017-03-15,1515,2017,3,15,406.77,404.92
1516,2017-03-16,1516,2017,3,16,406.78,404.93
1517,2017-03-17,1517,2017,3,17,406.78,404.93
1518,2017-03-18,1518,2017,3,18,406.78,404.94
1519,2017-03-19,1519,2017,3,19,406.79,404.94
1520,2017-03-20,1520,2017,3,20,406.79,404.95
1521,2017-03-21,1521,2017,3,21,406.79,404.95
1522,2017-03-22,1522,2017,3,22,406.8,404.96
1523,2017-03-23,1523,2017,3,23,406.8,404.96
1524,2017-03-24,1524,2017,3,24,406.81,404.97
1525,2017-03-25,1525,2017,3,25,406.81,404.98
1526,2017-03-26,1526,2017,3,26,406.82,404.98
1527,2017-03-27,1527,2017,3,27,406.82,404.99
1528,2017-03-28,1528,2017,3,28,406.83,404.99
1529,2017-03-29,1529,2017,3,29,406.84,405.0
1530,2017-03-30,1530,2017,3,30,406.84,405.0
1531,2017-03-31,1531,2017,3,31,406.85,405.01
1532,2017-04-01,1532,2017,4,1,406.86,405.01
1533,2017-04-02,1533,2017,4,2,406.87,405.02
1534,2017-04-03,1534,2017,4,3,406.88,405.02
1535,2017-04-04,1535,2017,4,4,406.88,405.03
1536,2017-04-05,1536,2017,4,5,406.89,405.03
1537,2017-04-06,1537,2017,4,6,406.9,405.04
1538,2017-04-07,1538,2017,4,7,406.91,405.04
1539,2017-04-08,1539,2017,4,8,406.93,405.05
1540,2017-04-09,1540,2017,4,9,406.94,405.06
1541,2017-04-10,1541,2017,4,10,406.95,405.06
1542,2017-04-11,1542,2017,4,11,406.96,405.07
1543,2017-04-12,1543,2017,4,12,406.97,405.07
1544,2017-04-13,1544,2017,4,13,406.99,405.08
1545,2017-04-14,1545,2017,4,14,407.0,405.08
1546,2017-04-15,1546,2017,4,15,407.01,405.09
1547,2017-04-16,1547,2017,4,16,407.03,405.09
1548,2017-04-17,1548,2017,4,17,407.04,405.1
1549,2017-04-18,1549,2017,4,18,407.05,405.1
1550,2017-04-19,1550,2017,4,19,407.07,405.11
1551,2017-04-20,1551,2017,4,20,407.08,405.11
1552,2017-04-21,1552,2017,4,21,407.1,405.12
1553,2017-04-22,1553,2017,4,22,407.11,405.12
1554,2017-04-23,1554,2017,4,23,407.13,405.13
1555,2017-04-24,1555,2017,4,24,407.14,405.13
1556,2017-04-25,1556,2017,4,25,407.15,405.14
1557,2017-04-26,1557,2017,4,26,407.17,405.14
1558,2017-04-27,1558,2017,4,27,407.18,405.15
1559,2017-04-28,1559,2017,4,28,407.2,405.15
1560,2017-04-29,1560,2017,4,29,407.21,405.16
1561,2017-04-30,1561,2017,4,30,407.22,405.17
1562,2017-05-01,1562,2017,5,1,407.23,405.17
1563,2017-05-02,1563,2017,5,2,407.24,405.18
1564,2017-05-03,1564,2017,5,3,407.26,405.18
1565,2017-05-04,1565,2017,5,4,407.27,405.19
1566,2017-05-05,1566,2017,5,5,407.27,405.19
1567,2017-05-06,1567,2017,5,6,407.28,405.2
